State.Code,County.Code,Site.Num,State,County,City,Date.Local,NO2.Units,NO2.Mean,O3.Units,O3.Mean,SO2.Units,SO2.Mean,CO.Units,CO.Mean
5,119,7,Arkansas,Pulaski,North Little Rock,25-03-16,Parts per billion,6.445833,Parts per million,0.025375,Parts per billion,0.420833,Parts per million,0.253375
5,119,7,Arkansas,Pulaski,North Little Rock,25-03-16,Parts per billion,6.445833,Parts per million,0.025375,Parts per billion,0.420833,Parts per million,0.245833
5,119,7,Arkansas,Pulaski,North Little Rock,25-03-16,Parts per billion,6.445833,Parts per million,0.025375,Parts per billion,0.3875,Parts per million,0.253375
5,119,7,Arkansas,Pulaski,North Little Rock,25-03-16,Parts per billion,6.445833,Parts per million,0.025375,Parts per billion,0.3875,Parts per million,0.245833
5,119,7,Arkansas,Pulaski,North Little Rock,26-03-16,Parts per billion,10.745833,Parts per million,0.0255,Parts per billion,0.770833,Parts per million,0.300917
5,119,7,Arkansas,Pulaski,North Little Rock,26-03-16,Parts per billion,10.745833,Parts per million,0.0255,Parts per billion,0.770833,Parts per million,0.3
5,119,7,Arkansas,Pulaski,North Little Rock,26-03-16,Parts per billion,10.745833,Parts per million,0.0255,Parts per billion,0.7375,Parts per million,0.300917
5,119,7,Arkansas,Pulaski,North Little Rock,26-03-16,Parts per billion,10.745833,Parts per million,0.0255,Parts per billion,0.7375,Parts per million,0.3
5,119,7,Arkansas,Pulaski,North Little Rock,27-03-16,Parts per billion,5.5125,Parts per million,0.033083,Parts per billion,0.554167,Parts per million,0.302583
5,119,7,Arkansas,Pulaski,North Little Rock,27-03-16,Parts per billion,5.5125,Parts per million,0.033083,Parts per billion,0.554167,Parts per million,0.333333
5,119,7,Arkansas,Pulaski,North Little Rock,27-03-16,Parts per billion,5.5125,Parts per million,0.033083,Parts per billion,0.525,Parts per million,0.302583
5,119,7,Arkansas,Pulaski,North Little Rock,27-03-16,Parts per billion,5.5125,Parts per million,0.033083,Parts per billion,0.525,Parts per million,0.333333
5,119,7,Arkansas,Pulaski,North Little Rock,28-03-16,Parts per billion,10.913043,Parts per million,0.025042,Parts per billion,0.554167,Parts per million,0.292708
5,119,7,Arkansas,Pulaski,North Little Rock,28-03-16,Parts per billion,10.913043,Parts per million,0.025042,Parts per billion,0.554167,Parts per million,0.254167
5,119,7,Arkansas,Pulaski,North Little Rock,28-03-16,Parts per billion,10.913043,Parts per million,0.025042,Parts per billion,0.525,Parts per million,0.292708
5,119,7,Arkansas,Pulaski,North Little Rock,28-03-16,Parts per billion,10.913043,Parts per million,0.025042,Parts per billion,0.525,Parts per million,0.254167
5,119,7,Arkansas,Pulaski,North Little Rock,29-03-16,Parts per billion,14.570833,Parts per million,0.032625,Parts per billion,0.820833,Parts per million,0.289542
5,119,7,Arkansas,Pulaski,North Little Rock,29-03-16,Parts per billion,14.570833,Parts per million,0.032625,Parts per billion,0.820833,Parts per million,0.3125
5,119,7,Arkansas,Pulaski,North Little Rock,29-03-16,Parts per billion,14.570833,Parts per million,0.032625,Parts per billion,0.7875,Parts per million,0.289542
5,119,7,Arkansas,Pulaski,North Little Rock,29-03-16,Parts per billion,14.570833,Parts per million,0.032625,Parts per billion,0.7875,Parts per million,0.3125
5,119,7,Arkansas,Pulaski,North Little Rock,30-03-16,Parts per billion,8.445833,Parts per million,0.024333,Parts per billion,0.604167,Parts per million,0.285792
5,119,7,Arkansas,Pulaski,North Little Rock,30-03-16,Parts per billion,8.445833,Parts per million,0.024333,Parts per billion,0.604167,Parts per million,0.3
5,119,7,Arkansas,Pulaski,North Little Rock,30-03-16,Parts per billion,8.445833,Parts per million,0.024333,Parts per billion,0.5625,Parts per million,0.285792
5,119,7,Arkansas,Pulaski,North Little Rock,30-03-16,Parts per billion,8.445833,Parts per million,0.024333,Parts per billion,0.5625,Parts per million,0.3
5,119,7,Arkansas,Pulaski,North Little Rock,31-03-16,Parts per billion,3.766667,Parts per million,0.030789,Parts per billion,0.3875,Parts per million,0.258375
5,119,7,Arkansas,Pulaski,North Little Rock,31-03-16,Parts per billion,3.766667,Parts per million,0.030789,Parts per billion,0.3875,Parts per million,0.266667
5,119,7,Arkansas,Pulaski,North Little Rock,31-03-16,Parts per billion,3.766667,Parts per million,0.030789,Parts per billion,0.35,Parts per million,0.258375
5,119,7,Arkansas,Pulaski,North Little Rock,31-03-16,Parts per billion,3.766667,Parts per million,0.030789,Parts per billion,0.35,Parts per million,0.266667
6,1,11,California,Alameda,Oakland,01-01-16,Parts per billion,7.186957,Parts per million,0.024042,Parts per billion,0.7,Parts per million,0.23913
6,1,11,California,Alameda,Oakland,01-01-16,Parts per billion,7.186957,Parts per million,0.024042,Parts per billion,0.7,Parts per million,0.222222
6,1,11,California,Alameda,Oakland,01-01-16,Parts per billion,7.186957,Parts per million,0.024042,Parts per billion,0.657143,Parts per million,0.23913
6,1,11,California,Alameda,Oakland,01-01-16,Parts per billion,7.186957,Parts per million,0.024042,Parts per billion,0.657143,Parts per million,0.222222
6,1,11,California,Alameda,Oakland,02-01-16,Parts per billion,12.891304,Parts per million,0.017833,Parts per billion,0.686364,Parts per million,0.313043
6,1,11,California,Alameda,Oakland,02-01-16,Parts per billion,12.891304,Parts per million,0.017833,Parts per billion,0.686364,Parts per million,0.308333
6,1,11,California,Alameda,Oakland,02-01-16,Parts per billion,12.891304,Parts per million,0.017833,Parts per billion,0.671429,Parts per million,0.313043
6,1,11,California,Alameda,Oakland,02-01-16,Parts per billion,12.891304,Parts per million,0.017833,Parts per billion,0.671429,Parts per million,0.308333
6,1,11,California,Alameda,Oakland,03-01-16,Parts per billion,16.465217,Parts per million,0.013708,Parts per billion,0.718182,Parts per million,0.395652
6,1,11,California,Alameda,Oakland,03-01-16,Parts per billion,16.465217,Parts per million,0.013708,Parts per billion,0.718182,Parts per million,0.404167
6,1,11,California,Alameda,Oakland,03-01-16,Parts per billion,16.465217,Parts per million,0.013708,Parts per billion,0.7,Parts per million,0.395652
6,1,11,California,Alameda,Oakland,03-01-16,Parts per billion,16.465217,Parts per million,0.013708,Parts per billion,0.7,Parts per million,0.404167
6,1,11,California,Alameda,Oakland,04-01-16,Parts per billion,19.447826,Parts per million,0.016542,Parts per billion,0.713636,Parts per million,0.443478
6,1,11,California,Alameda,Oakland,04-01-16,Parts per billion,19.447826,Parts per million,0.016542,Parts per billion,0.713636,Parts per million,0.454167
6,1,11,California,Alameda,Oakland,04-01-16,Parts per billion,19.447826,Parts per million,0.016542,Parts per billion,0.685714,Parts per million,0.443478
6,1,11,California,Alameda,Oakland,04-01-16,Parts per billion,19.447826,Parts per million,0.016542,Parts per billion,0.685714,Parts per million,0.454167
6,1,11,California,Alameda,Oakland,05-01-16,Parts per billion,19.128571,Parts per million,0.016292,Parts per billion,0.43,Parts per million,0.428571
6,1,11,California,Alameda,Oakland,05-01-16,Parts per billion,19.128571,Parts per million,0.016292,Parts per billion,0.43,Parts per million,0.383333
6,1,11,California,Alameda,Oakland,05-01-16,Parts per billion,19.128571,Parts per million,0.016292,Parts per billion,0.4,Parts per million,0.428571
6,1,11,California,Alameda,Oakland,05-01-16,Parts per billion,19.128571,Parts per million,0.016292,Parts per billion,0.4,Parts per million,0.383333
6,1,11,California,Alameda,Oakland,06-01-16,Parts per billion,12.543478,Parts per million,0.023875,Parts per billion,0.4,Parts per million,0.421739
6,1,11,California,Alameda,Oakland,06-01-16,Parts per billion,12.543478,Parts per million,0.023875,Parts per billion,0.4,Parts per million,0.445833
6,1,11,California,Alameda,Oakland,06-01-16,Parts per billion,12.543478,Parts per million,0.023875,Parts per billion,0.371429,Parts per million,0.421739
6,1,11,California,Alameda,Oakland,06-01-16,Parts per billion,12.543478,Parts per million,0.023875,Parts per billion,0.371429,Parts per million,0.445833
6,1,11,California,Alameda,Oakland,07-01-16,Parts per billion,21.756522,Parts per million,0.008917,Parts per billion,0.727273,Parts per million,0.721739
6,1,11,California,Alameda,Oakland,07-01-16,Parts per billion,21.756522,Parts per million,0.008917,Parts per billion,0.727273,Parts per million,0.6
6,1,11,California,Alameda,Oakland,07-01-16,Parts per billion,21.756522,Parts per million,0.008917,Parts per billion,0.714286,Parts per million,0.721739
6,1,11,California,Alameda,Oakland,07-01-16,Parts per billion,21.756522,Parts per million,0.008917,Parts per billion,0.714286,Parts per million,0.6
6,1,11,California,Alameda,Oakland,08-01-16,Parts per billion,26.886957,Parts per million,0.004125,Parts per billion,1.127273,Parts per million,0.865217
6,1,11,California,Alameda,Oakland,08-01-16,Parts per billion,26.886957,Parts per million,0.004125,Parts per billion,1.127273,Parts per million,0.983333
6,1,11,California,Alameda,Oakland,08-01-16,Parts per billion,26.886957,Parts per million,0.004125,Parts per billion,1.042857,Parts per million,0.865217
6,1,11,California,Alameda,Oakland,08-01-16,Parts per billion,26.886957,Parts per million,0.004125,Parts per billion,1.042857,Parts per million,0.983333
6,1,11,California,Alameda,Oakland,09-01-16,Parts per billion,14.091304,Parts per million,0.014042,Parts per billion,0.518182,Parts per million,0.504348
6,1,11,California,Alameda,Oakland,09-01-16,Parts per billion,14.091304,Parts per million,0.014042,Parts per billion,0.518182,Parts per million,0.508333
6,1,11,California,Alameda,Oakland,09-01-16,Parts per billion,14.091304,Parts per million,0.014042,Parts per billion,0.5,Parts per million,0.504348
6,1,11,California,Alameda,Oakland,09-01-16,Parts per billion,14.091304,Parts per million,0.014042,Parts per billion,0.5,Parts per million,0.508333
6,1,11,California,Alameda,Oakland,10-01-16,Parts per billion,11.178261,Parts per million,0.015208,Parts per billion,0.645455,Parts per million,0.478261
6,1,11,California,Alameda,Oakland,10-01-16,Parts per billion,11.178261,Parts per million,0.015208,Parts per billion,0.645455,Parts per million,0.4875
6,1,11,California,Alameda,Oakland,10-01-16,Parts per billion,11.178261,Parts per million,0.015208,Parts per billion,0.6,Parts per million,0.478261
6,1,11,California,Alameda,Oakland,10-01-16,Parts per billion,11.178261,Parts per million,0.015208,Parts per billion,0.6,Parts per million,0.4875
6,1,11,California,Alameda,Oakland,11-01-16,Parts per billion,19.63913,Parts per million,0.007083,Parts per billion,0.722727,Parts per million,0.547826
6,1,11,California,Alameda,Oakland,11-01-16,Parts per billion,19.63913,Parts per million,0.007083,Parts per billion,0.722727,Parts per million,0.554167
6,1,11,California,Alameda,Oakland,11-01-16,Parts per billion,19.63913,Parts per million,0.007083,Parts per billion,0.7,Parts per million,0.547826
6,1,11,California,Alameda,Oakland,11-01-16,Parts per billion,19.63913,Parts per million,0.007083,Parts per billion,0.7,Parts per million,0.554167
6,1,11,California,Alameda,Oakland,12-01-16,Parts per billion,21.695652,Parts per million,0.010042,Parts per billion,0.963636,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,12-01-16,Parts per billion,21.695652,Parts per million,0.010042,Parts per billion,0.963636,Parts per million,0.6375
6,1,11,California,Alameda,Oakland,12-01-16,Parts per billion,21.695652,Parts per million,0.010042,Parts per billion,0.928571,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,12-01-16,Parts per billion,21.695652,Parts per million,0.010042,Parts per billion,0.928571,Parts per million,0.6375
6,1,11,California,Alameda,Oakland,13-01-16,Parts per billion,15.078261,Parts per million,0.016958,Parts per billion,1.340909,Parts per million,0.63913
6,1,11,California,Alameda,Oakland,13-01-16,Parts per billion,15.078261,Parts per million,0.016958,Parts per billion,1.340909,Parts per million,0.495833
6,1,11,California,Alameda,Oakland,13-01-16,Parts per billion,15.078261,Parts per million,0.016958,Parts per billion,1.314286,Parts per million,0.63913
6,1,11,California,Alameda,Oakland,13-01-16,Parts per billion,15.078261,Parts per million,0.016958,Parts per billion,1.314286,Parts per million,0.495833
6,1,11,California,Alameda,Oakland,14-01-16,Parts per billion,17.365217,Parts per million,0.016833,Parts per billion,0.918182,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,14-01-16,Parts per billion,17.365217,Parts per million,0.016833,Parts per billion,0.918182,Parts per million,0.816667
6,1,11,California,Alameda,Oakland,14-01-16,Parts per billion,17.365217,Parts per million,0.016833,Parts per billion,0.857143,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,14-01-16,Parts per billion,17.365217,Parts per million,0.016833,Parts per billion,0.857143,Parts per million,0.816667
6,1,11,California,Alameda,Oakland,15-01-16,Parts per billion,22.969565,Parts per million,0.0095,Parts per billion,1.036364,Parts per million,0.713043
6,1,11,California,Alameda,Oakland,15-01-16,Parts per billion,22.969565,Parts per million,0.0095,Parts per billion,1.036364,Parts per million,0.683333
6,1,11,California,Alameda,Oakland,15-01-16,Parts per billion,22.969565,Parts per million,0.0095,Parts per billion,1,Parts per million,0.713043
6,1,11,California,Alameda,Oakland,15-01-16,Parts per billion,22.969565,Parts per million,0.0095,Parts per billion,1,Parts per million,0.683333
6,1,11,California,Alameda,Oakland,16-01-16,Parts per billion,14.804348,Parts per million,0.009917,Parts per billion,0.545455,Parts per million,0.617391
6,1,11,California,Alameda,Oakland,16-01-16,Parts per billion,14.804348,Parts per million,0.009917,Parts per billion,0.545455,Parts per million,0.583333
6,1,11,California,Alameda,Oakland,16-01-16,Parts per billion,14.804348,Parts per million,0.009917,Parts per billion,0.514286,Parts per million,0.617391
6,1,11,California,Alameda,Oakland,16-01-16,Parts per billion,14.804348,Parts per million,0.009917,Parts per billion,0.514286,Parts per million,0.583333
6,1,11,California,Alameda,Oakland,17-01-16,Parts per billion,8.556522,Parts per million,0.015458,Parts per billion,0.481818,Parts per million,0.491304
6,1,11,California,Alameda,Oakland,17-01-16,Parts per billion,8.556522,Parts per million,0.015458,Parts per billion,0.481818,Parts per million,0.570833
6,1,11,California,Alameda,Oakland,17-01-16,Parts per billion,8.556522,Parts per million,0.015458,Parts per billion,0.416667,Parts per million,0.491304
6,1,11,California,Alameda,Oakland,17-01-16,Parts per billion,8.556522,Parts per million,0.015458,Parts per billion,0.416667,Parts per million,0.570833
6,1,11,California,Alameda,Oakland,18-01-16,Parts per billion,20.169565,Parts per million,0.012958,Parts per billion,0.604545,Parts per million,0.53913
6,1,11,California,Alameda,Oakland,18-01-16,Parts per billion,20.169565,Parts per million,0.012958,Parts per billion,0.604545,Parts per million,0.508333
6,1,11,California,Alameda,Oakland,18-01-16,Parts per billion,20.169565,Parts per million,0.012958,Parts per billion,0.557143,Parts per million,0.53913
6,1,11,California,Alameda,Oakland,18-01-16,Parts per billion,20.169565,Parts per million,0.012958,Parts per billion,0.557143,Parts per million,0.508333
6,1,11,California,Alameda,Oakland,19-01-16,Parts per billion,17.382609,Parts per million,0.013708,Parts per billion,0.445455,Parts per million,0.517391
6,1,11,California,Alameda,Oakland,19-01-16,Parts per billion,17.382609,Parts per million,0.013708,Parts per billion,0.445455,Parts per million,0.558333
6,1,11,California,Alameda,Oakland,19-01-16,Parts per billion,17.382609,Parts per million,0.013708,Parts per billion,0.428571,Parts per million,0.517391
6,1,11,California,Alameda,Oakland,19-01-16,Parts per billion,17.382609,Parts per million,0.013708,Parts per billion,0.428571,Parts per million,0.558333
6,1,11,California,Alameda,Oakland,20-01-16,Parts per billion,25.517391,Parts per million,0.003708,Parts per billion,1.368182,Parts per million,0.886957
6,1,11,California,Alameda,Oakland,20-01-16,Parts per billion,25.517391,Parts per million,0.003708,Parts per billion,1.368182,Parts per million,0.8125
6,1,11,California,Alameda,Oakland,20-01-16,Parts per billion,25.517391,Parts per million,0.003708,Parts per billion,1.3,Parts per million,0.886957
6,1,11,California,Alameda,Oakland,20-01-16,Parts per billion,25.517391,Parts per million,0.003708,Parts per billion,1.3,Parts per million,0.8125
6,1,11,California,Alameda,Oakland,21-01-16,Parts per billion,21.265217,Parts per million,0.010375,Parts per billion,1.104545,Parts per million,0.782609
6,1,11,California,Alameda,Oakland,21-01-16,Parts per billion,21.265217,Parts per million,0.010375,Parts per billion,1.104545,Parts per million,0.883333
6,1,11,California,Alameda,Oakland,21-01-16,Parts per billion,21.265217,Parts per million,0.010375,Parts per billion,1.071429,Parts per million,0.782609
6,1,11,California,Alameda,Oakland,21-01-16,Parts per billion,21.265217,Parts per million,0.010375,Parts per billion,1.071429,Parts per million,0.883333
6,1,11,California,Alameda,Oakland,22-01-16,Parts per billion,7.925,Parts per million,0.022737,Parts per billion,0.415789,Parts per million,0.445
6,1,11,California,Alameda,Oakland,22-01-16,Parts per billion,7.925,Parts per million,0.022737,Parts per billion,0.415789,Parts per million,0.478947
6,1,11,California,Alameda,Oakland,22-01-16,Parts per billion,7.925,Parts per million,0.022737,Parts per billion,0.38,Parts per million,0.445
6,1,11,California,Alameda,Oakland,22-01-16,Parts per billion,7.925,Parts per million,0.022737,Parts per billion,0.38,Parts per million,0.478947
6,1,11,California,Alameda,Oakland,23-01-16,Parts per billion,5.121739,Parts per million,0.030458,Parts per billion,0.422727,Parts per million,0.395652
6,1,11,California,Alameda,Oakland,23-01-16,Parts per billion,5.121739,Parts per million,0.030458,Parts per billion,0.422727,Parts per million,0.4
6,1,11,California,Alameda,Oakland,23-01-16,Parts per billion,5.121739,Parts per million,0.030458,Parts per billion,0.414286,Parts per million,0.395652
6,1,11,California,Alameda,Oakland,23-01-16,Parts per billion,5.121739,Parts per million,0.030458,Parts per billion,0.414286,Parts per million,0.4
6,1,11,California,Alameda,Oakland,24-01-16,Parts per billion,10.243478,Parts per million,0.021667,Parts per billion,0.545455,Parts per million,0.473913
6,1,11,California,Alameda,Oakland,24-01-16,Parts per billion,10.243478,Parts per million,0.021667,Parts per billion,0.545455,Parts per million,0.441667
6,1,11,California,Alameda,Oakland,24-01-16,Parts per billion,10.243478,Parts per million,0.021667,Parts per billion,0.516667,Parts per million,0.473913
6,1,11,California,Alameda,Oakland,24-01-16,Parts per billion,10.243478,Parts per million,0.021667,Parts per billion,0.516667,Parts per million,0.441667
6,1,11,California,Alameda,Oakland,25-01-16,Parts per billion,21.013043,Parts per million,0.008125,Parts per billion,0.868182,Parts per million,0.678261
6,1,11,California,Alameda,Oakland,25-01-16,Parts per billion,21.013043,Parts per million,0.008125,Parts per billion,0.868182,Parts per million,0.6625
6,1,11,California,Alameda,Oakland,25-01-16,Parts per billion,21.013043,Parts per million,0.008125,Parts per billion,0.842857,Parts per million,0.678261
6,1,11,California,Alameda,Oakland,25-01-16,Parts per billion,21.013043,Parts per million,0.008125,Parts per billion,0.842857,Parts per million,0.6625
6,1,11,California,Alameda,Oakland,26-01-16,Parts per billion,19.691304,Parts per million,0.006167,Parts per billion,1.359091,Parts per million,0.943478
6,1,11,California,Alameda,Oakland,26-01-16,Parts per billion,19.691304,Parts per million,0.006167,Parts per billion,1.359091,Parts per million,0.9375
6,1,11,California,Alameda,Oakland,26-01-16,Parts per billion,19.691304,Parts per million,0.006167,Parts per billion,1.3,Parts per million,0.943478
6,1,11,California,Alameda,Oakland,26-01-16,Parts per billion,19.691304,Parts per million,0.006167,Parts per billion,1.3,Parts per million,0.9375
6,1,11,California,Alameda,Oakland,27-01-16,Parts per billion,22.147826,Parts per million,0.006458,Parts per billion,2.159091,Parts per million,0.852174
6,1,11,California,Alameda,Oakland,27-01-16,Parts per billion,22.147826,Parts per million,0.006458,Parts per billion,2.159091,Parts per million,0.804167
6,1,11,California,Alameda,Oakland,27-01-16,Parts per billion,22.147826,Parts per million,0.006458,Parts per billion,2.2,Parts per million,0.852174
6,1,11,California,Alameda,Oakland,27-01-16,Parts per billion,22.147826,Parts per million,0.006458,Parts per billion,2.2,Parts per million,0.804167
6,1,11,California,Alameda,Oakland,28-01-16,Parts per billion,28.591304,Parts per million,0.003,Parts per billion,1.604545,Parts per million,1.008696
6,1,11,California,Alameda,Oakland,28-01-16,Parts per billion,28.591304,Parts per million,0.003,Parts per billion,1.604545,Parts per million,1.091667
6,1,11,California,Alameda,Oakland,28-01-16,Parts per billion,28.591304,Parts per million,0.003,Parts per billion,1.528571,Parts per million,1.008696
6,1,11,California,Alameda,Oakland,28-01-16,Parts per billion,28.591304,Parts per million,0.003,Parts per billion,1.528571,Parts per million,1.091667
6,1,11,California,Alameda,Oakland,29-01-16,Parts per billion,14.317391,Parts per million,0.016792,Parts per billion,0.609091,Parts per million,0.608696
6,1,11,California,Alameda,Oakland,29-01-16,Parts per billion,14.317391,Parts per million,0.016792,Parts per billion,0.609091,Parts per million,0.645833
6,1,11,California,Alameda,Oakland,29-01-16,Parts per billion,14.317391,Parts per million,0.016792,Parts per billion,0.585714,Parts per million,0.608696
6,1,11,California,Alameda,Oakland,29-01-16,Parts per billion,14.317391,Parts per million,0.016792,Parts per billion,0.585714,Parts per million,0.645833
6,1,11,California,Alameda,Oakland,30-01-16,Parts per billion,6.986957,Parts per million,0.0275,Parts per billion,0.486364,Parts per million,0.495652
6,1,11,California,Alameda,Oakland,30-01-16,Parts per billion,6.986957,Parts per million,0.0275,Parts per billion,0.486364,Parts per million,0.504167
6,1,11,California,Alameda,Oakland,30-01-16,Parts per billion,6.986957,Parts per million,0.0275,Parts per billion,0.457143,Parts per million,0.495652
6,1,11,California,Alameda,Oakland,30-01-16,Parts per billion,6.986957,Parts per million,0.0275,Parts per billion,0.457143,Parts per million,0.504167
6,1,11,California,Alameda,Oakland,31-01-16,Parts per billion,5.321739,Parts per million,0.0275,Parts per billion,0.545455,Parts per million,0.495652
6,1,11,California,Alameda,Oakland,31-01-16,Parts per billion,5.321739,Parts per million,0.0275,Parts per billion,0.545455,Parts per million,0.533333
6,1,11,California,Alameda,Oakland,31-01-16,Parts per billion,5.321739,Parts per million,0.0275,Parts per billion,0.516667,Parts per million,0.495652
6,1,11,California,Alameda,Oakland,31-01-16,Parts per billion,5.321739,Parts per million,0.0275,Parts per billion,0.516667,Parts per million,0.533333
6,1,11,California,Alameda,Oakland,01-02-16,Parts per billion,8.013043,Parts per million,0.02475,Parts per billion,0.745455,Parts per million,0.513043
6,1,11,California,Alameda,Oakland,01-02-16,Parts per billion,8.013043,Parts per million,0.02475,Parts per billion,0.745455,Parts per million,0.5
6,1,11,California,Alameda,Oakland,01-02-16,Parts per billion,8.013043,Parts per million,0.02475,Parts per billion,0.714286,Parts per million,0.513043
6,1,11,California,Alameda,Oakland,01-02-16,Parts per billion,8.013043,Parts per million,0.02475,Parts per billion,0.714286,Parts per million,0.5
6,1,11,California,Alameda,Oakland,02-02-16,Parts per billion,12.834783,Parts per million,0.020292,Parts per billion,0.6,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,02-02-16,Parts per billion,12.834783,Parts per million,0.020292,Parts per billion,0.6,Parts per million,0.65
6,1,11,California,Alameda,Oakland,02-02-16,Parts per billion,12.834783,Parts per million,0.020292,Parts per billion,0.571429,Parts per million,0.643478
6,1,11,California,Alameda,Oakland,02-02-16,Parts per billion,12.834783,Parts per million,0.020292,Parts per billion,0.571429,Parts per million,0.65
6,1,11,California,Alameda,Oakland,03-02-16,Parts per billion,22.186957,Parts per million,0.010042,Parts per billion,0.931818,Parts per million,0.769565
6,1,11,California,Alameda,Oakland,03-02-16,Parts per billion,22.186957,Parts per million,0.010042,Parts per billion,0.931818,Parts per million,0.7375
6,1,11,California,Alameda,Oakland,03-02-16,Parts per billion,22.186957,Parts per million,0.010042,Parts per billion,0.9,Parts per million,0.769565
6,1,11,California,Alameda,Oakland,03-02-16,Parts per billion,22.186957,Parts per million,0.010042,Parts per billion,0.9,Parts per million,0.7375
6,1,11,California,Alameda,Oakland,04-02-16,Parts per billion,13.671429,Parts per million,0.017909,Parts per billion,0.65,Parts per million,0.442857
6,1,11,California,Alameda,Oakland,04-02-16,Parts per billion,13.671429,Parts per million,0.017909,Parts per billion,0.65,Parts per million,0.472727
6,1,11,California,Alameda,Oakland,04-02-16,Parts per billion,13.671429,Parts per million,0.017909,Parts per billion,0.62,Parts per million,0.442857
6,1,11,California,Alameda,Oakland,04-02-16,Parts per billion,13.671429,Parts per million,0.017909,Parts per billion,0.62,Parts per million,0.472727
6,1,11,California,Alameda,Oakland,05-02-16,Parts per billion,25.573913,Parts per million,0.006542,Parts per billion,1.245455,Parts per million,0.695652
6,1,11,California,Alameda,Oakland,05-02-16,Parts per billion,25.573913,Parts per million,0.006542,Parts per billion,1.245455,Parts per million,0.720833
6,1,11,California,Alameda,Oakland,05-02-16,Parts per billion,25.573913,Parts per million,0.006542,Parts per billion,1.185714,Parts per million,0.695652
6,1,11,California,Alameda,Oakland,05-02-16,Parts per billion,25.573913,Parts per million,0.006542,Parts per billion,1.185714,Parts per million,0.720833
6,1,11,California,Alameda,Oakland,06-02-16,Parts per billion,22.869565,Parts per million,0.007292,Parts per billion,1.463636,Parts per million,0.565217
6,1,11,California,Alameda,Oakland,06-02-16,Parts per billion,22.869565,Parts per million,0.007292,Parts per billion,1.463636,Parts per million,0.579167
6,1,11,California,Alameda,Oakland,06-02-16,Parts per billion,22.869565,Parts per million,0.007292,Parts per billion,1.457143,Parts per million,0.565217
6,1,11,California,Alameda,Oakland,06-02-16,Parts per billion,22.869565,Parts per million,0.007292,Parts per billion,1.457143,Parts per million,0.579167
6,1,11,California,Alameda,Oakland,07-02-16,Parts per billion,19.7,Parts per million,0.009708,Parts per billion,1.390909,Parts per million,0.630435
6,1,11,California,Alameda,Oakland,07-02-16,Parts per billion,19.7,Parts per million,0.009708,Parts per billion,1.390909,Parts per million,0.6625
6,1,11,California,Alameda,Oakland,07-02-16,Parts per billion,19.7,Parts per million,0.009708,Parts per billion,1.416667,Parts per million,0.630435
6,1,11,California,Alameda,Oakland,07-02-16,Parts per billion,19.7,Parts per million,0.009708,Parts per billion,1.416667,Parts per million,0.6625
6,1,11,California,Alameda,Oakland,08-02-16,Parts per billion,22.818182,Parts per million,0.012333,Parts per billion,0.852381,Parts per million,0.404545
6,1,11,California,Alameda,Oakland,08-02-16,Parts per billion,22.818182,Parts per million,0.012333,Parts per billion,0.852381,Parts per million,0.391667
6,1,11,California,Alameda,Oakland,08-02-16,Parts per billion,22.818182,Parts per million,0.012333,Parts per billion,0.8,Parts per million,0.404545
6,1,11,California,Alameda,Oakland,08-02-16,Parts per billion,22.818182,Parts per million,0.012333,Parts per billion,0.8,Parts per million,0.391667
6,1,11,California,Alameda,Oakland,09-02-16,Parts per billion,32.259091,Parts per million,0.005792,Parts per billion,1.663636,Parts per million,0.969565
6,1,11,California,Alameda,Oakland,09-02-16,Parts per billion,32.259091,Parts per million,0.005792,Parts per billion,1.663636,Parts per million,0.904167
6,1,11,California,Alameda,Oakland,09-02-16,Parts per billion,32.259091,Parts per million,0.005792,Parts per billion,1.657143,Parts per million,0.969565
6,1,11,California,Alameda,Oakland,09-02-16,Parts per billion,32.259091,Parts per million,0.005792,Parts per billion,1.657143,Parts per million,0.904167
6,1,11,California,Alameda,Oakland,10-02-16,Parts per billion,30.678261,Parts per million,0.004125,Parts per billion,1.940909,Parts per million,0.891304
6,1,11,California,Alameda,Oakland,10-02-16,Parts per billion,30.678261,Parts per million,0.004125,Parts per billion,1.940909,Parts per million,0.925
6,1,11,California,Alameda,Oakland,10-02-16,Parts per billion,30.678261,Parts per million,0.004125,Parts per billion,1.928571,Parts per million,0.891304
6,1,11,California,Alameda,Oakland,10-02-16,Parts per billion,30.678261,Parts per million,0.004125,Parts per billion,1.928571,Parts per million,0.925
6,1,11,California,Alameda,Oakland,11-02-16,Parts per billion,24.3,Parts per million,0.008333,Parts per billion,2.009091,Parts per million,0.804348
6,1,11,California,Alameda,Oakland,11-02-16,Parts per billion,24.3,Parts per million,0.008333,Parts per billion,2.009091,Parts per million,0.908333
6,1,11,California,Alameda,Oakland,11-02-16,Parts per billion,24.3,Parts per million,0.008333,Parts per billion,1.971429,Parts per million,0.804348
6,1,11,California,Alameda,Oakland,11-02-16,Parts per billion,24.3,Parts per million,0.008333,Parts per billion,1.971429,Parts per million,0.908333
6,1,11,California,Alameda,Oakland,12-02-16,Parts per billion,21.26087,Parts per million,0.006875,Parts per billion,1.118182,Parts per million,0.686957
